"","M11","M06-2X","ωB97","LC-τHCTH","HISS","LC-ωPBE","MP2"
"1",-0.96835361475726,-1.01437802610504,-1.10458587234668,-2.24230932086378,-0.167528857305904,0.706934958301884,-0.43262946666912
"2",-1.751649670066,-1.26574685062988,-1.03979204159169,-1.33173365326935,0.247950409918007,1.00779844031193,0.389922015596881
"3",-1.61040508339952,-0.802223987291508,0.248212867355044,-0.295869737887214,1.15766481334392,2.05321683876092,0.0595710881652127
"4",-1.92756886429157,-1.58245828160182,-1.36571200101008,-2.14431514488331,-0.374571242187659,0.839628795690328,-0.286189263693937
"5",-2.94033733322145,-2.35797600067131,-2.14483510950742,-1.36779390786271,-1.46177729294286,-0.421246958127041,-0.288663254174703
"6",-1.3935182569723,-1.13552906615446,-0.80033143136922,-1.09974954334029,0.32954823644616,0.828578423064619,-0.163832551833223
"7",-3.57376180806922,-3.73797121921074,-4.60139489714841,-7.03098790500574,-4.18116006003355,-2.51081486713164,-1.78688090403461
"8",0.378740058073474,0.293810469293363,2.27244034844086,1.20163891152402,2.16570451389287,3.28241383663679,-0.19969930334784
"9",-1.82907129898855,-1.55570466462885,-0.912050498272831,-2.2391212505281,-0.13668331717985,0.730634459106829,-0.524366907726349
"10",-0.832039050366109,0.410472598180597,-2.14666074994453,-1.15930774351009,1.45884180164188,0.0332815620146452,0.843132904370965
"11",0.935697965400942,1.27609307241557,0.834667454186558,1.53410945490154,2.76512737615991,2.42317795358814,-0.352829631471765
"12",-2.97797957835049,-3.89460894033382,-2.52605998593079,-3.74325851079704,-2.84155102214832,-0.332544605742787,-0.385837010509257
"13",-1.59634800386484,-0.883592623191856,0.474703485359807,0.242252811112825,0.980213686583679,2.34691162673463,0.183439989917802
"14",-1.55092648081118,-1.35915813697054,-1.62523671404944,-1.68516432149964,0.191768343840636,0.28046120286693,1.02116643095142
"15",1.62127436560667,1.57731906476644,0.867271897347475,1.64156142753293,2.80637689979883,2.39894507277984,-0.564656556947467
"16",1.01241925632531,1.34002109977975,1.01241925632531,1.64171093301745,2.8040496770253,2.49495641229711,-1.01797182994317
"17",1.0494668633639,0.972904334186104,1.65449758174451,1.31089988982466,2.38651005583462,3.04942951578869,-1.01211928815522
"18",2.58894090742378,2.14774222778365,3.58891933291622,2.59757071044854,4.18761191775798,4.84239822226058,-0.473560440982942
"19",-3.7086995834754,-3.8658227472837,-3.34405525992025,-4.70628344425835,-3.83765916131808,-1.46895335220788,-1.29552495441947
"20",-2.60372643416266,-2.55227665282423,-2.44937709014738,-3.01348719267943,-1.78787990151043,-0.637609790158394,-0.255411414501494
"21",-1.91959490563143,-1.62037747429799,-0.638330520177991,-1.32883228479362,-0.402025471842873,0.672088384225874,-0.489489028694188
"22",-0.796975579850832,-0.429140696842746,-0.426221372374435,0.0379512180881289,0.528397728765556,1.53118568363282,-0.113853654264408
"23",1.3046497784245,1.22362590118394,2.46544083603413,1.84039949732125,3.23268734704676,3.90072094715259,-0.712679410013885
"24",-0.709341374820097,-0.620245356726753,-0.709341374820097,-1.32958673154685,0.316976218216701,0.997190048660134,-1.02460420807348
"25",0.702915477117389,0.964616316290332,0.272514923436278,0.808893502898164,2.23418980880698,1.77134700233583,-0.629379704126663
"26",1.18134186306639,1.58951313801292,0.686826664573483,1.26964814851156,2.84738711513177,2.18999587904001,-0.0686826664573414
"27",-0.787038414615997,-1.21700836135329,-1.00127949534323,-1.20808164965632,0.269289136191861,1.09947332400989,-0.382360817686799
"28",-1.42440313072966,-2.16666995248704,0.508644993395492,-0.412041874494811,-0.384440983380321,2.08978175581098,-0.482029848392252
"29",-0.699594235343498,-0.0979431929480855,-1.12634671890303,-0.783545543584722,0.881488736532819,0.332307261788171,-0.545683503567926
"30",-0.566386454420789,0.208668693733978,-1.82436057950278,-0.953914028498183,0.989685804566866,-0.411375424789835,-0.435223275502298
"31",-2.08089716676764,-2.60076924160668,-2.43170515222812,-4.29000126798067,-2.19783316192113,-0.278955747474616,-1.19894616717621
"32",-0.846838407494142,-0.458079625292744,1.8688524590164,1.49039812646369,1.56065573770492,2.72693208430913,-0.164871194379393
"33",-4.43373073712798,-5.67577331788566,-2.94253217226644,-3.55794745300295,-5.68823111709086,-0.9779372376076,-0.90069888253541
"34",-1.17711171662124,-1.49046321525885,-1.74931880108991,-1.94277929155312,-0.267029972752041,0.613079019073573,0.335149863760231
"35",0.259772543657949,0.20135479460567,1.65434093592692,1.06021999875706,2.08812379591075,2.99297744080542,-0.485985954881617
"36",0.978449343571956,1.2973742878375,-0.331310378994301,0.879365865741884,2.62261580381471,1.70918999256874,0.226034183799853
"37",1.11835334476843,0.415094339622637,0.953687821612345,-0.205831903945119,1.852487135506,2.66037735849056,-0.79416809605489
"38",0.761834319526626,0.809911242603542,-0.125739644970423,0.160872781065082,1.75295857988166,1.66050295857987,0.0499260355029605
"39",0.870290270467451,1.55123595115257,1.59813782201609,1.51128250560216,3.38214602115796,2.89054493025518,-0.731321764205186
"40",0.784894105639185,0.626690482265874,2.13727991834651,1.61367695840775,2.46185251339627,3.30594539423321,-0.230671089563663
"41",-0.0454829723122558,-0.406504065040652,-0.0369549150037104,-0.361021092728417,1.24509636704757,1.51230882938199,0.284268576951488
"42",0.498791272682774,0.507971480155463,1.24544814712814,0.951681508002081,1.98292481410081,2.64083968297684,-0.91802074726888
"43",0.880997030786061,1.01383028598218,1.17401156430692,1.63697452726989,2.44569463978747,2.60001562744179,-0.705188310673537
"44",1.45305810640905,1.06791017458978,1.82069931405471,1.69656072446007,2.59417821845208,3.32468607260516,-0.861012525265392
"45",1.00032829306916,1.20502867736516,1.351794990634,1.67429465268525,2.5046830040747,2.65724272444626,-0.76472973755866
"46",-0.192278500227682,-0.885493093153859,-0.513585994029236,-0.771643981176946,0.771643981176964,1.73809644284776,-0.313717553003074
"47",0.169875424688568,0.300821064552664,-0.0601642129105304,-0.0318516421291065,1.63151189127972,1.50410532276331,-0.906002265005663
"48",-2.80117912882132,-3.59724071884962,-2.09040985201036,-2.24004548923372,-3.35932005566446,-0.197519041134844,-0.0852923132173191
"49",-0.896272192727058,-0.799223611348965,0.0114174801621286,-0.372971018629518,0.736427470457271,1.63650548990504,0.150330155468023
"50",-0.864262990455993,-0.774125132555678,-1.72587486744434,-1.42629904559916,0.233297985153767,0.296924708377524,0.265111346765645
"51",-2.43218201472178,-2.70242446080199,-2.37813352550574,-3.18886086374634,-1.6240284140629,-0.275389921243628,0.473567715035768
"52",0.631749772995122,0.846196943644834,1.75614845153688,1.22099650315876,2.48256409265664,3.05442321438922,-0.446281949730482
"53",-0.303577544602558,0.115203786156861,1.54746707351246,0.938755176386329,1.93199863000902,2.79914064202758,-0.415667714917349
"54",1.14048907459416,0.440098636892934,1.15418864305774,0.0976094253031067,1.89567778614974,2.87519693129667,-0.573669429412975
"55",-1.46730663972042,-1.64835164835164,-0.719969685486924,-2.05254515599342,-0.336827923034812,0.879962948928465,-0.355774493705522
"56",-1.03567936913806,-1.50409866887268,0.603788179933173,-0.128922743046234,0.234209649867306,2.12400219168662,-0.0472716724502961
"57",-1.66141591868275,-1.86054805920465,-1.51578196516673,-3.51304761338644,-0.579563692563753,0.377459430541528,-0.0594424300065268
"58",0.780375758289654,0.192885328935745,0.650803934271737,0.26356086930915,1.25154602744566,2.35290653159785,-1.02332292832323
"59",-0.856288367700294,-0.514717456319846,1.06091610262868,0.0456477254840288,1.34109869353062,2.22414607272155,0.398237053360617
"60",2.30073711513945,2.06040534005482,3.65040519351104,3.74565864095312,4.34062632805288,5.05575990269494,-0.524626679757895
"61",2.19162107934767,2.2482122339787,3.56009809133469,3.42976694733593,4.58388352511447,5.02975322826814,-0.511035275153044
"62",-1.93000225073148,-1.41420961812589,-0.36949508590291,-1.42358766599145,0.19506339560357,0.997824292895198,-0.301973141270902
"63",-1.54285428041877,-0.783950308069918,-2.78264789861243,-1.7908130040575,-0.267995792215597,-1.09953413815559,-0.643690828031854
"64",-2.91940924124832,-3.2665291285981,-2.49533352981629,-3.64475881717261,-2.58866293349052,-0.558339064086192,-0.628745456331664
"65",0.872045491706478,0.328833820830982,0.109005686463315,-0.0399687517032111,1.54243046345584,1.92576712751849,-0.277964500481439
"66",-0.0126360348122801,0.101088278498207,0.737628532166604,0.0505441392490981,1.83538405648307,2.22710113566362,-0.273254252815469
"67",-1.30298795501431,-1.17787981633059,-0.660145072203361,-0.753310707393343,0.366007852532116,1.25906701271047,0.66014507220338
"68",-1.33766213495249,-0.83350242714659,0.474503254405536,-0.0811650303588536,0.908423993631657,2.1696036961306,-0.134234473285799
"69",0.52168414396375,0.447910628655753,2.03193339305476,1.25520366759762,2.15734836907837,3.38725825999894,-0.71033356167992
"70",-0.846711856344397,-0.211677964086095,-1.62682839814484,-0.865739089071227,0.889523129979789,0.166488286359853,0.325841360447141
"71",-2.20581183466002,-1.85096384386688,-3.04977462357341,-3.11690802723699,-1.23237748153832,-1.06454397237941,-0.0767238899012266
"72",0.502841165328761,0.791467484441235,-0.489311806620363,0.487056913502302,2.13312888969062,1.24470100117254,-0.049607648597453
"73",-2.8588501111049,-2.98022519746794,-2.25944391537356,-2.3434728213172,-2.06711108621366,-0.296902134334222,-0.442552237969865
"74",-0.0263358108503551,-0.0673026277286921,1.23632000936384,0.787148124305022,1.59770585825481,2.62187628021303,-0.487212500731548
"75",-0.789211145157851,0.156773320031356,0.080168175016024,0.384807240076963,1.78864106035772,1.38780018527755,-0.0944202950188919
"76",0.243605359317914,0.992184328055213,-1.04293544457978,0.20554202192449,2.08333333333333,0.735891189606169,0.0989646772229027
"77",0.995624238395915,1.28918799158081,1.36673313393153,1.13271297219452,2.90932757283704,2.64484324803367,-0.911155422621028
